latitude_deg,longitude_deg,gps_code,iata_code
43.4099998474121,-95.7425003051758,IA40,
41.4152984619141,-93.5613021850586,IA41,
42.4721984863281,-93.3043975830078,IA42,
42.6918983459473,-91.533203125,IA43,
40.6514015197754,-93.9608001708984,IA44,
42.775002,-95.846102,,
40.7578010559082,-93.3184967041016,IA46,
41.6402015686035,-93.8087997436523,IA47,
41.74169921875,-93.7251968383789,IA48,
43.145,-92.053497,,
41.290798,-92.188004,,
41.541698,-94.008597,,
43.443001,-94.848,,
42.5022010803223,-90.8432006835938,IA54,
41.6492004394531,-95.3242034912109,IA55,
41.7804985046387,-93.3794021606445,IA56,
42.673900604248,-91.9018020629883,IA57,
42.1150016784668,-96.1719970703125,IA58,
40.3917007446289,-91.4168014526367,IA59,
42.556097,-92.399902,,
41.0802993774414,-91.9466018676758,IA61,
41.533298,-95.075302,,
41.25830078125,-92.5515975952149,IA63,
41.5894012451172,-93.6331024169922,IA64,
40.6208992004395,-91.5418014526367,IA65,
41.303902,-93.567703,,
41.4011001586914,-94.9918975830078,IA67,
42.2667007446289,-90.600700378418,IA68,
42.8736000061,-95.8031005859,IA69,
43.4258003234863,-93.8358001708984,IA70,
41.3596992492676,-93.5590972900391,IA71,
41.9785995483398,-91.6551971435547,IA72,
41.9846992492676,-91.6615982055664,IA73,
42.4925003052,-94.1919021606,IA74,
41.9757995605469,-91.6701965332031,IA75,
40.728099822998,-93.3432998657227,IA76,
41.0264015197754,-91.1417999267578,IA77,
42.17359924,-92.01239777,IA78,
43.1018981933594,-94.7046966552734,IA79,
42.496105,-91.179859,IA8,
42.4961013793945,-91.1799011230469,IA80,
41.5428009033203,-90.592399597168,IA81,
41.5999984741211,-93.6210021972656,IA82,
42.9538993835449,-94.1677017211914,IA83,
42.4832992553711,-96.2003021240234,IA84,
41.4351005554199,-93.5404968261719,IA85,
41.2667007446289,-93.5093994140625,IA86,
41.657501,-93.821097,,
41.7042007446289,-90.4682006835938,IA88,
41.8717002868652,-93.9143981933594,IA89,
42.7330017089844,-94.2315979003906,IA90,
41.0271987915039,-95.2147979736328,IA91,
41.6674995422363,-91.6001968383789,IA92,
41.6128005981445,-95.8955993652344,IA93,
42.4333000183106,-94.2835998535156,IA94,
42.4589004516602,-93.8237991333008,IA95,
43.088299,-95.623901,IA96,
42.3166999816895,-92.2835006713867,IA97,
41.6021995544434,-93.6104965209961,IA98,
43.4174995422363,-95.1239013671875,IA99,
12.24248,-68.328873,IAAA,AAA
12.254139,-68.419954,IAJS,IJA
-5.5536,149.19,,IBI
-21.708,35.452801,,IBL
62.4017982483,-142.994995117,PABN,
12.219572,-68.20328,ICAA,GYA
11.4595,123.2506,,ICO
-1.0733499527,134.830993652,,
-0.971503973007,134.809005737,,
-5.644444,106.5625,WIHG,PPJ
-7.72057008743,109.017997742,,
-6.89986276626587,113.282890319824,,
-8.238056,113.694439,WARE,JBB
3.55264,116.6256,,
2.16350007057,117.68699646,,
-8.54854011536,125.519996643,,
-6.678375,108.252219444,,
-8.31015,114.3401,WADY,BWX
-0.01924,98.30097,WIMO,
-8.14055555556,114.616666667,,
-8.71777777778,115.205277778,,
-8.72805555556,115.166111111,,
-8.676952,115.265071,,
-0.374448,117.249392,WALS,AAP
-8.256,130.842,,
-7.7169054,113.597366,,
-7.76384709931,112.737796605,,
-7.7683326,112.7391373,,
-6.0634,139.267,,
-4.2914,140.6405,,
-5.6119,139.6234,,
-4.6712,140.5746,,
-4.2001,139.4329,,
-3.6941,138.9372,,
0.9196,109.9155,,
-3.8165,137.4252,,
-4.487,140.219,,
-4.726,140.7925,,
3.7147,115.8517,,
-2.87793,137.76816,,
-4.6927,139.9132,,
-3.9657,135.9352,,
-4.3945,140.4361,,
3.7978,115.7065,,
-3.6235,136.5963,,
4.6132,95.6234,,
-5.9255,138.6324,,
-3.3052,137.9436,,
2.0062,115.152,,
-3.1737,137.2544,,
-2.9737,137.2234,,
-3.2625,138.1484,,
-2.5388,140.4641,,
-3.9497,136.3383,,
0.9797,110.0282,,
-2.6308,138.1094,,
-3.2301,137.7262,,
-0.8103,132.4326,,
-3.066,139.099,,
-2.9858,133.5001,,
-4.6504,138.75226,,
0.458,111.0707,,
-3.0423,133.8779,,
-2.8156,138.1099,,
-1.233,133.9478,,
-3.7343,137.117,,
-4.4804,139.2741,,
-3.7328,139.2855,,
-3.6799,140.22955,,
-4.052,138.796,,
-2.9871,138.1062,,
-7.1088,140.1265,,
-3.9993,137.65317,,
-3.8357,138.9219,,
-3.2389,137.3339,,
-1.3297,133.9115,,
-5.1354,140.7192,,
-4.24677,137.59563,,
-4.8564,137.7019,,
-3.6657,138.3619,,
-2.3007,138.0327,,
-3.47,140.3622,,
0.5906,111.302,,
0.1228,111.4197,,
-4.5995,138.3844,,
0.0939,111.9083,,
-4.6975,140.722,,
-3.66634,139.0592,,
-3.7998,136.4775,,
-4.4792,139.6494,,
-1.1277,113.8746,,
-0.5824,110.4728,,
-2.7467,137.92,,
-2.6434,138.4087,,
-4.0256,138.2046,,
-2.4716,137.9879,,
-3.8212,139.2423,,
-4.6785,139.9745,,
1.0215,110.0505,,
2.9304,115.8512,,
3.5994,115.8418,,
0.7981,116.8157,,
-4.2153,140.5606,,
4.3038,116.2175,,
-0.865,111.6637,,
-3.9906,135.8532,,
-4.7623,140.781,,
-4.3636,139.8351,,
0.228,111.65084,,
-0.4322,112.3271,,
0.7024,111.5225,,
1.0152,112.714,,
0.6283,113.1753,,
-1.492,133.9956,,
1.4032,115.3267,,
-4.3627,139.3025,,
-4.1141,139.6438,,
-4.7431,140.8487,,
-4.3683,140.39255,,
-2.1254,120.2967,,
-2.8574,100.2145,,
-3.5362,139.7826,,
-4.1348,139.3777,,
-2.915,138.5876,,
-3.8598,139.0989,,
-3.9015,138.764,,
-3.9819,138.5338,,
-3.752,136.8457,,
-4.2197,139.0339,,
-3.8031,138.5823,,
-4.1889,139.3429,,
-1.2455,136.2091,,
-4.3196,139.8704,,
2.3154,99.8277,,
0.9717,111.0994,,
-1.6586,136.102,,
-4.8346,139.7147,,
-4.7655,140.5054,,
-7.852368,131.345413,,
-4.5508,139.7344,,
-4.9797,139.9035,,
0.741,110.123,,
0.797,109.3317,,
-2.7616,138.3859,,
-4.4656,138.9433,,
2.2695,97.9666,,
-6.915161,107.600124,,
-3.5388,135.9491,,
-4.3453,139.1791,,
-4.75,139.3536,,
-4.8083,140.1715,,
-0.73,110.378,,
-0.942,132.298,,
-0.8403,132.926,,
-1.3105,133.8517,,
-3.2331,138.4458,,
-2.0375,139.113,,
-4.26,139.047,,
-0.7102,110.4991,,
-3.0447,137.6217,,
-1.3781,133.5952,,
-4.0047,135.7872,,
-3.2735,137.558,,
-2.3307,138.7489,,
-3.9925,139.4907,,
-4.2179,139.3936,,
-4.5472,138.55225,,
-5.4974,139.9783,,
-3.8505,138.8603,,
-3.650672,135.554162,,
-5.4206,139.8197,,
-4.5407,140.5667,,
-4.2278,138.3934,,
-4.24765,139.1691,,
-4.2631,137.8922,,
-5.723676,112.679592,WARW,BXW
-6.86,115.299,,
-4.3341,137.8316,,
-5.31,102.16,,
-4.0644,135.5588,,
-2.182,138.4343,,
-2.981793,137.782715,,
-3.959057,139.901563,,
-6.058573,138.383542,,
-5.168334,140.381388,,
0.537465,109.742062,,
-5.605278,138.4644425,,
0.468328,127.945101,,
1.103007,103.797455,,
-6.14067,106.1983,,
-3.8832,139.3108,,AAS
-1.3858,133.8737,WASG,AGD
-7.54072618484,139.110916138,,
-4.61113977432251,105.232002258301,,AKQ
-1.1593,132.4633,WASA,AYW
-0.972895979881287,122.144996643066,,BJG
-4.16666984558,140.850006104,WAJG,BXM
-3.2705,138.6132,WAJC,DRH
-3.7826,139.3861,WAJN,ELR
-5.494,138.083,,EWE
-0.936325013638,134.871994019,WABF,FOO
-0.400555998086929,129.895004272461,,GAV
-3.7051,138.2002,WABE,IUL
-3.684,138.479,WABK,KBF
-1.3169,132.2857,WASU,KBX
-6.1851,138.6372,WAKM,KCD
-8.349193,127.050793,,KCI
-7.66666984558106,140.5,,KEA
-3.66667008399963,136.16667175293,,KMM
-0.266669988632,116.583335876,,KOD
-2.093,101.4683,WIPH,KRC
-5.80091,110.47838,WARU,KWB
-3.75,138.66667175293,,LLN
-8.3629,123.438,WATW,LWE
-8.9889,117.2158,WADU,LYK
-2.7333300113678,103.567001342773,,MJY
-8.16773986816406,125.009002685547,,MPT
-5.58333015441895,114.432998657227,,MSI
-7.3147,140.5668,,MUF
2.72305011749,117.125999451,,NAF
-3.9106,136.2306,WABR,OBD
-0.63333,103.300003,,
-4.1810898780823,121.61799621582,WAWP,PUM
-7.46166992188,109.416999817,WICP,PWL
-4.760557,122.569371,WAWR,RAQ
-0.949999988079071,100.75,,RKI
-10.484299659729,123.374000549316,,RTI
-3.6333,140.958,WAJE,RUF
-8.13278007507324,115.172996520996,,RZS
-8.36666965484619,118.333358764648,,SAE
-1.4694,113.0833,WAOW,TBM
-3.9256,138.4555,,TMY
-6.95661020279,115.930999756,,
1.1018899679184,127.703002929688,WA98,
-5.6908,139.3502,WAKQ,ZEG
-3.73956,137.031998,WABV,UGU
43.6957015991211,-116.638000488281,ID00,
48.138,-116.197998,ID01,
47.6721000671387,-116.783996582031,ID02,
47.6959991455078,-116.794998168945,ID03,
42.0290985107422,-111.422996520996,ID04,
47.9567985534668,-116.677001953125,ID05,
47.8288,-116.783997,,
47.6781005859375,-117.025001525879,ID07,
44.9091,-116.110001,,
47.7402,-116.998001,,
46.924301,-116.958,,
46.382094,-116.513001,,
43.1843986511231,-112.466003417969,ID12,
47.3221015930176,-116.639999389648,ID13,
47.3140983581543,-116.567001342773,ID14,
47.4934997558594,-115.959999084473,ID15,
43.4034996032715,-114.273002624512,ID16,
45.0110015869141,-116.689002990723,ID17,
43.4710006713867,-111.991996765137,ID18,
48.2309989929199,-116.388999938965,ID19,
47.7330017089844,-117,ID20,
47.7563018798828,-117.024002075195,ID21,
47.9780006408691,-116.792999267578,ID22,
47.3923988342285,-116.873001098633,ID23,
48.2234992980957,-116.439002990723,ID24,
48.3507995605469,-116.554000854492,ID25,
43.224167,-115.966944,ID26,
47.75550079,-116.8590012,ID27,
45.3791007995605,-115.504997253418,ID28,
46.6973991394043,-115.984001159668,ID29,
43.7720985413,-114.40599823,ID30,
43.7165985107422,-116.388999938965,ID31,
48.1054992675781,-116.137001037598,ID32,
46.9360008239746,-115.86499786377,ID33,
47.9846,-116.682999,,
44.2391014099121,-116.142997741699,ID35,
43.7630556,-113.3438889,ID36,
46.413200378418,-117.016998291016,ID37,
47.779899597168,-117.01000213623,ID38,
42.7957,-115.734001,,
43.4178009033203,-116.706001281738,ID40,
44.8998985290527,-115.333000183105,ID41,
42.931901,-114.413001,,
47.5513000488281,-116.763999938965,ID43,
44.2248992919922,-116.180000305176,ID44,
42.5646018981934,-114.495002746582,ID45,
46.5121002197266,-116.292999267578,ID46,
43.5970993041992,-116.781997680664,ID47,
47.9287986755371,-116.710998535156,ID48,
43.612701416,-116.192001343,ID49,
43.601299,-112.242996,,
47.7831993103027,-116.68399810791,ID51,
43.9930000305176,-111.551002502441,ID52,
42.6209983826,-113.685997009,ID53,
48.4790992736816,-116.444999694824,ID54,
44.518798828125,-116.047996520996,ID55,
43.981899,-114.043999,ID56,
46.7271003723145,-117.024002075195,ID57,
43.5909996032715,-116.277000427246,ID58,
44.8176002502441,-116.068000793457,ID59,
46.7131996154785,-116.997001647949,ID60,
48.2966003417969,-117.014999389648,ID61,
42.6082992553711,-111.728996276855,ID62,
43.6710014343262,-117.025001525879,ID63,
42.8676986694336,-112.430999755859,ID64,
47.581244,-116.771997,ID65,
46.4865989685059,-116.25,ID66,
44.808200836182,-114.80899810791,C53,
43.4846000671387,-116.458999633789,ID68,
42.7055015563965,-114.348999023438,ID69,
43.704601,-114.377998,,
47.6930999755859,-116.783996582031,ID71,
43.4174003601074,-111.285003662109,ID72,
47.5068016052246,-116.891998291016,ID73,
44.537881,-115.367282,ID74,
48.1259994506836,-116.165000915527,ID75,
45.396994,-115.485306,,
44.7052993774414,-116.806999206543,ID77,
48.1416015625,-116.181999206543,ID78,
43.5083007812,-116.667999268,ID79,
43.654167,-116.986000061,ID80,
43.308201,-114.063003,ID82,
43.5521011352539,-116.567001342773,ID83,
46.6170997619629,-115.800003051758,ID84,
46.7873992919922,-116.167999267578,ID85,
44.2977981567383,-115.640998840332,ID86,
43.4068984985352,-111.973999023438,ID87,
43.2873992919922,-115.080001831055,ID88,
43.6531982422,-116.206001282,ID89,
45.8387985229492,-116.658996582031,ID90,
43.6142997741699,-116.263999938965,ID91,
43.728802,-116.523003,ID92,
44.894298553467,-115.71299743652,I92,
46.776667,-116.691389,ID94,
43.8610000610352,-116.240997314453,ID95,
44.7851982116699,-116.067001342773,ID96,
47.107101,-116.810997,,
42.5674018859863,-117.495002746582,ID98,
42.5674018859863,-114.495002746582,ID99,
-6.22663,147.244,AYID,IDN
52.6039078,-8.4175884,,
51.933334,-10.233333,,
52.131802,-8.68804,,
53.4225363,-6.5461492,,
53.082764,-7.277601,,
53.54106,-10.08394,EICD,
53.6196,-10.21085,,
54.0440589,-9.216109,,
53.709054,-6.438029,,
52.2981,-6.68194,,
53.1155,-7.2443,,
52.5709,-6.31754,,
54.989617,-7.738113,,
54.846529,-7.658548,,
54.8405299,-7.6547115,,
54.78812,-7.724356,,
54.82439,-7.62959,,
52.396374,-9.338401,,
53.863,-7.21383,,
53.8847573,-8.4881759,,
51.737526,-8.863843,,
52.516998,-6.260812,,
52.34653,-9.76285,,
52.8665464,-6.8102488,,
52.81052,-8.13732,,
54.089209,-9.160676,,
53.267785,-6.839772,,
52.383923,-7.618068,,
52.92613,-7.65352,,
54.094585,-9.034668,,
53.74978,-7.53327,,
52.64263,-7.12033,,
53.0454067,-7.1649851,,
52.4144389,-6.3630581,,
53.449002,-7.04799,,
53.29345,-7.53085,,
52.991607,-7.892731,,
53.17267,-7.01867,,
54.13452,-9.36463,,
53.51968,-7.67858,,
52.6402118,-6.298816,,
53.691263,-6.269783,,
53.66317,-8.63488,,
53.892707,-9.122479,,
52.898174,-6.928672,,
51.6258872,-8.916197,,
52.471738,-7.734409,,
53.171468,-8.113414,,
53.27035,-6.68188,,
53.452082,-7.237543,,
55.161563,-7.710258,,
53.7964,-7.28455,,
53.7668,-6.3257,,
53.2461,-8.688,,
53.4543,-6.2656,,
53.329,-8.9605,,
53.5364,-6.2593,,
53.2856,-6.4456,,
53.423,-6.7785,,
53.5192,-6.6001,,
53.4044,-6.6362,,
52.8601,-8.0498,,
52.591353,-7.643436,,
55.26521,-8.23405,,
53.60988,-6.26595,,
41.6338996887207,-84.9946975708008,IG00,
39.7836990356445,-87.1836013793945,IG01,
40.273102,-86.907501,,
39.391348,-86.597103,IG03,
39.0461006164551,-85.1567001342773,IG04,
41.189763,-86.606956,IG05,
40.4880981445313,-86.8518981933594,IG06,
39.0569000244141,-85.0355987548828,IG07,
41.20611191,-86.40444183,01H,
40.5064010620117,-86.8628005981445,II00,
40.7561988830566,-85.2505035400391,II01,
41.3856010437012,-84.8268966674805,II02,
39.198600769043,-85.1363983154297,II03,
40.8838996887207,-87.3692016601563,II04,
41.074201,-86.064201,,
39.9700012207031,-85.4708023071289,II06,
39.532299041748,-86.8321990966797,II07,
40.6609001159668,-87.439697265625,II08,
39.5736999511719,-86.6181030273438,II09,
40.582,-86.167503,,
41.2106018066406,-84.9860992431641,II11,
40.9645004272461,-86.3719024658203,II12,
39.920278,-85.598611,II13,
40.9612007141113,-85.5625,II14,
40.993698,-86.341698,,
41.6370010375977,-84.9494018554688,II16,
41.268101,-86.559502,,
41.3356018066406,-86.928596496582,II18,
40.4061012268066,-86.7536010742188,II19,
40.673698425293,-85.263298034668,II20,
41.4752998352051,-85.6947021484375,II21,
41.102001,-86.932198,,
39.406136,-88.808855,II23,
39.337299,-86.779701,,
40.7038993835449,-87.1877975463867,II26,
40.1666984558105,-85.940803527832,II27,
41.2106018066406,-85.0635986328125,II28,
39.6109008789062,-86.756103515625,II29,
38.9067001342773,-87.4017028808594,II30,
41.1879005432129,-88.1670989990234,II31,
38.0491981506348,-87.3814010620117,II32,
38.4608993530273,-87.6549987792969,II33,
39.273102,-87.122233,,
39.8087005615234,-86.4955978393555,II35,
39.6652984619,-85.8167037964,II36,
39.7463989257812,-85.7746963500977,II37,
41.426399230957,-86.3163986206055,II38,
38.336201,-87.467795,,
38.3083992004394,-87.4085998535156,II40,
40.1716995239258,-88.8375015258789,II41,
40.0685997009277,-85.9222030639648,II42,
41.75,-86.1921997070312,II43,
41.2873001098633,-86.6224975585937,II44,
37.8925018310547,-87.1900024414063,II45,
41.388302,-87.213898,,
38.3172988891602,-86.9578018188477,II47,
39.7812004089355,-86.1583023071289,II48,
38.0369987487793,-86.9111022949219,II49,
39.4827995300293,-86.6769027709961,II50,
41.4847984313965,-85.5930023193359,II51,
39.877498626709,-86.5278015136719,II52,
38.7703018188477,-85.4847030639649,II53,
38.8158988952637,-85.446403503418,II54,
39.5270004272461,-86.3003005981445,II55,
40.4472999573,-86.12550354,II56,
41.4634017944336,-87.323600769043,II57,
39.8400001525879,-87.3936004638672,II59,
39.6567001342773,-85.1322021484375,II61,
41.3877983093262,-86.2585983276367,II62,
39.613899230957,-87.4619979858398,II64,
40.8875007629395,-87.1235961914062,II65,
40.7513999938965,-85.9175033569336,II66,
40.4277992248535,-85.3734970092773,II67,
39.85499954,-86.959198,II68,
38.7181015014648,-85.7602005004883,II69,
40.3844985961914,-86.0633010864258,II70,
39.3863983154,-85.6172027588,II71,
39.19580078125,-85.2055969238281,II72,
40.2262001037598,-84.8349990844727,II73,
41.5597991943359,-86.0531005859375,II74,
40.67919921875,-85.4152984619141,II75,
38.850700378418,-86.1368026733399,II76,
40.2594985961914,-85.260498046875,II77,
39.8583984375,-85.6016006469727,II78,
41.0769996643066,-86.7245025634766,II79,
38.3805999755859,-87.2205963134766,II81,
39.7942008972168,-86.5777969360352,II82,
39.834202,-86.434196,,
37.931999206543,-87.7714004516602,II84,
40.8961982727051,-85.0491027832031,II85,
40.0155982971191,-85.8874969482422,II86,
39.4514007568359,-86.3283004760742,II87,
40.484444,-86.157778,II88,
38.0870018005371,-87.6817016601563,II89,
41.1997985839844,-86.8364028930664,II90,
39.8438987731934,-86.5053024291992,II91,
41.74169921875,-86.5836029052734,II92,
39.4838981628418,-86.2268981933594,II93,
40.1283988952637,-85.886100769043,II94,
41.3644981384277,-86.0633010864258,II95,
38.4928016662598,-86.9330978393555,II96,
39.4777984619141,-85.88330078125,II97,
39.0438995361328,-87.4219970703125,II98,
41.4364013671875,-86.4708023071289,II99,
32.7617093312,34.9535393715,,
31.8834338562,34.9484109879,,
31.2277,34.4604,,
31.1252,34.3777,,
31.8692,34.6907,,
31.8851,34.8862,,
31.9672,34.7536,,
32.2636,34.9511,,
32.183686,34.894935,,
40.0997009277344,-87.5744018554687,IL00,
40.7924995422363,-90.4382019042969,IL01,
42.4721984863281,-87.9084014892578,IL02,
42.0527992248535,-88.1400985717773,IL03,
40.7005996704102,-89.5948028564453,IL04,
42.440299987793,-88.4889984130859,IL05,
41.7235984802246,-89.2918014526367,IL07,
42.1958999633789,-88.1728973388672,IL08,
41.631401,-89.405098,,
42.4653015136719,-88.040397644043,IL11,
39.8800010681,-90.4651031494,IL12,
41.4707984924316,-89.1808013916016,IL13,
40.4799995422363,-89.0216979980469,IL14,
40.5694007873535,-90.548698425293,IL15,
37.5401000976562,-89.1225967407227,IL16,
41.849701,-87.9272,,
38.3870010375977,-90.1918029785156,IL18,
37.2672004699707,-89.0322036743164,IL19,
39.611400604248,-89.6044006347656,IL20,
41.785811,-88.324533,IL21,
41.007111,-90.882896,,
42.4425010681152,-89.4501037597656,IL23,
39.7075004577637,-89.8831024169922,IL24,
40.4963989257813,-88.9907989501953,IL25,
38.9692001342773,-89.0960998535156,IL26,
41.678601,-87.762497,,
41.300475,-87.654634,,
39.8432998657227,-88.4533004760742,IL31,
39.7832984924316,-88.6213989257812,IL32,
42.0546835114,-88.2806658,IL33,
42.2145,-88.757004,IL34,
38.181999206543,-89.8084030151367,IL35,
42.3208999633789,-88.7583999633789,IL36,
41.7669982910156,-88.5319976806641,IL38,
39.480255,-87.8445778,IL39,
40.4822998047,-88.9564971924,IL40,
41.9282989501953,-89.0635986328125,IL41,
42.276198,-88.402703,IL42,
39.4928016662598,-88.4122009277344,IL43,
42.4034004211426,-88.1875991821289,IL44,
40.3111000061035,-88.0152969360352,IL45,
40.4667015075684,-91.0335006713867,IL46,
39.7230987548828,-89.6043014526367,IL47,
41.241695,-88.230301,,
40.4092108,-91.1334756,IL50,
41.0381011962891,-88.3375015258789,IL51,
40.4392013549805,-91.1439971923828,IL52,
40.461201,-91.073799,,
40.3442001342773,-90.4428024291992,IL54,
40.160301,-88.304497,,
40.2202987671,-88.2537002563,IL56,
40.4220008850098,-89.0205993652344,IL57,
41.4361,-88.248702,,
41.43199921,-88.24729919,IL59,
40.743099,-88.291198,,
37.3975982666016,-88.7742004394531,IL61,
42.422001,-88.730698,,
40.7000007629395,-88.6751022338867,IL63,
40.1805992126465,-89.5000991821289,IL64,
41.0050010681,-90.7085037231,IL65,
38.1297988891602,-88.9048004150391,IL67,
42.077202,-88.159798,,
41.7999992370605,-87.627799987793,IL69,
41.948299407959,-87.6932983398438,IL70,
37.81919861,-89.15219879,IL71,
41.115601,-89.0448,,
38.509683,-89.988515,,
41.802799,-87.766196,,
41.8748016357422,-87.6734008789063,IL75,
41.896098,-87.642303,,
41.7249984741211,-87.7292022705078,IL77,
41.1310997009277,-87.7922973632812,IL78,
41.986354,-87.814996,IL79,
40.108167,-88.683132,IL80,
40.9361000061035,-88.0417022705078,IL81,
40.109500885,-88.8286972046,IL82,
41.4786,-87.589798,,
40.5764007568359,-91.102897644043,IL84,
42.448634,-87.827979,,
39.9361991882324,-90.466796875,IL86,
41.7111015319824,-89.1122970581055,IL87,
41.6749992370606,-89.1167984008789,IL88,
40.9866981506,-90.3613967896,IL89,
42.3582992553711,-87.8874969482422,IL90,
41.020901,-88.653397,,
41.605726,-87.659967,IL92,
41.9453010559082,-88.9240036010742,IL93,
40.2262992859,-89.2428970337,IL94,
41.2230987548828,-88.1453018188477,IL95,
41.3851013183594,-87.7202987670898,IL96,
39.7369995117187,-89.8097991943359,IL97,
41.4796981811523,-88.0582962036133,IL98,
41.5928001403809,-88.9673004150391,IL99,
-5.4917,145.8022,,ILX
54.3711111111,-4.42333333333,,
54.354,-4.5238,,
54.182127,-4.51311,,
54.356006,-4.438477,,
54.1703682,-4.507838,,
-9.5107,150.5246,,IMA
-18.41,35.0045,,IMG
35.5,77,,
27.5884609222412,91.8776931762695,,
35.3964667088,77.9289650917,,
34.1286697387695,77.5365371704102,,
8.970609,77.816847,,
10.1649961471558,78.7937698364258,,
8.27363,73.022301,,
10.5416679382324,72.6160430908203,,
27.3556976318359,88.6141052246094,,
28.12967300415,97.019660949707,,
13.07674,77.597645,VOJK,
27.2313,88.587196,VEPY,PYG
17.3060665131,78.5604858398,,
24.8724594116211,93.9256820678711,,
25.6614875793457,90.3450393676758,,
27.3025,95.737222,,
22.3245915688,87.1074199677,,
22.9895085468,87.2995948792,,
27.538017,95.269447,,
11.688549,79.321375,,
18.9133456812,72.8292113543,,
18.895273369,72.8084939718,,
21.621416,71.226309,,
18.226944,74.590833,,
26.7511282,82.1543651,,
22.4141666667,82.7194444444,,
23.745644,92.736828,,
22.9422666667,92.76885,,
22.868383,92.7633,,
23.32875,92.8560666667,,
24.4789166667,92.7539333333,,
22.4885833333,92.98695,,
18.6096166667,73.3775833333,,
19.8841,73.8405666667,,
26.7744,88.4523166667,,
27.3005,88.23085,,
27.156733,88.322067,,
27.3067166667,88.59965,,
27.0590833333,88.2777333333,,
27.1559333333,88.61065,,
25.5381833333,91.82655,,
25.54425,91.8817166667,,
24.3267,93.6754666667,,
31.2920833333,75.6072,,
24.8062,93.94275,,
18.9623,72.9030833333,,
18.9820333333,72.8215666667,,
18.94265,72.794017,,
25.6630666667,94.1139333333,,
27.1128333333,72.389,,
30.70645,77.8615,,
27.4642333333,77.6824166667,,
13.2363163011,93.0497306585,,
23.3657772896,86.4367389679,,
22.9229329875,88.4599292278,,
19.17922,73.139184,,
21.8050895155,87.0469093323,,
23.4929846863,88.4540176392,,
22.7854403333,87.3622512817,,
21.8100301946,75.5544376373,,
21.8571174596,76.3369560242,,
21.3239987933,74.9567341805,,
13.210242,80.152345,,
23.5325139099,80.8082199097,,
20.8133485116,77.7179074287,,
26.3291666667,86.06,,
26.3291666667,86.06,,
22.092639,80.595531,,
26.2475,82.0425,,
15.175921,76.63303,VOJV,VDY
15.419947,75.611361,,
21.9352805556,83.3502138889,,
20.91195,85.0325833333,,
22.0486138889,85.3741944444,,
27.111675,93.6961055556,,
27.111675,93.6961055556,,
25.249359,87.009779,,
23.0339266917,87.3548698425,,
23.471667,87.794167,,
23.6413005209,87.348690033,,
31.1113888889,77.1569444444,,
32.9219444444,76.458,,
31.3451388889,76.75675,,
26.141647,73.097062,,
26.436257,73.102823,,
22,78.93,,
30.2844444444,79.1616666667,,
33.76875,74.083753,,
22.1922222222,85.5488888889,,
24.44666667,86.70694444,,
25.8919444444,86.5825,,
21.0319444444,85.7538888889,,
19.7194444444,83.3936111111,,
20.46668667,83.48333056,,
9.3539,76.86489,,
25.8077,70.2943,,
24.18824,87.701722,,
23.785,86.7935,,
23.58331,87.339787,,
24.231185,87.269989,,
26.407627,75.870128,,
22.500929,80.331195,,
22.08627,92.64987,,
23.02589,88.87582,,
22.83809,88.61521,,
22.412068,68.993632,,
16.002552,73.529846,,
21.62606,87.50102,,
20.48082,85.77965,,
19.81035,85.84752,,
19.293808,84.876959,,
19.33095,84.91073,,
18.73454,84.07501,,
18.27207,83.90325,,
18.46648,83.66081,,
17.89855,83.26756,,
18.7365,82.83861,,
17.77966,83.38549,,
17.73999,83.31414,,
17.02268,82.29039,,
16.98158,82.23949,,
16.74354,82.29191,,
16.7261,82.20674,,
11.9631,79.81498,,
11.91806,79.82697,,
16.94338,81.95439,,
16.2431,80.63092,,
16.29632,80.4325,,
16.54477,80.52135,,
14.27386,80.09823,,
14.43095,80.01121,,
14.69388,79.94277,,
15.49844,80.05503,,
15.51774,80.02776,,
13.57462,80.03822,,
13.4375,79.97665,,
13.67567,80.19056,,
13.2556,80.27623,,
12.79598,80.22006,,
12.77042,80.24574,,
11.75417,79.76703,,
11.103012,79.692989,,
10.83343,79.84245,,
10.78938,79.83942,,
18.4884,83.3829,,
16.83321,81.53099,,
9.28061,79.13578,,
9.36241,78.85934,,
8.07972,77.54877,,
8.73564,76.70461,,
8.89486,76.59155,,
9.49414,76.31942,,
12.0376,75.19671,,
10.089713,73.648893,,
11.496,72.99814,,
11.68159,72.70606,,
11.60039,72.18541,,
11.18231,72.76175,,
11.13496,72.73172,,
10.94592,72.28765,,
10.81316,73.69946,,
10.04794,72.28857,,
8.27937,73.05178,,
13.3488,74.73095,,
13.59634,74.71365,,
14.10027,74.50855,,
13.82919,74.74877,,
14.76987,74.15487,,
15.45962,73.79463,,
15.49526,73.77516,,
15.5114,73.92381,,
15.59946,73.73368,,
15.13299,73.96594,,
22.25044,68.95358,,
22.25463,68.96182,,
22.83932,69.30498,,
23.60118,72.37399,,
26.822651,89.391989,,
27.193387,88.675583,,
27.724741,91.703814,,
30.02882,74.36395,,
30.16081,74.1768,,
21.645885,77.623711,,
21.391405,77.321496,,
19.664765,78.549511,,
19.662823,78.538564,,
19.662494,78.548462,,
22.861472,86.241374,,
15.82762,78.022942,,
15.36992,76.504243,,
17.326028,76.843368,,
14.163568,77.616621,,
16.06663,78.9142,,
